PrimaryKey,Index Value
11740.0,1418964
11741.0,1419094
11742.0,1419196
11743.0,1419316
11744.0,1419468
11745.0,1419616
11746.0,1419724
11747.0,1419859
11748.0,1420010
11749.0,1420130
11750.0,1420260
11751.0,1420420
11752.0,1420533
11753.0,1420649
11754.0,1420810
11755.0,1420907
11756.0,1421028
11757.0,1421137
11758.0,1421235
11759.0,1421349
11760.0,1421478
11761.0,1421595
11762.0,1421722
11763.0,1421839
11764.0,1421946
11765.0,1422070
11766.0,1422221
11767.0,1422365
11768.0,1422475
11769.0,1422595
11770.0,1422710
11771.0,1422855
11772.0,1422966
11773.0,1423063
11774.0,1423188
11775.0,1423383
11776.0,1423518
11777.0,1423652
11778.0,1423754
11779.0,1423911
11780.0,1424041
11781.0,1424165
11782.0,1424272
11783.0,1424396
11784.0,1424519
11785.0,1424625
11786.0,1424749
11787.0,1424858
11788.0,1424978
11789.0,1425068
11790.0,1425168
11791.0,1425330
11792.0,1425442
11793.0,1425615
11794.0,1425742
11795.0,1425878
11796.0,1426039
11797.0,1426180
11798.0,1426320
11799.0,1426502
11800.0,1426598
11801.0,1426695
11802.0,1426811
11803.0,1426957
11804.0,1427087
11805.0,1427212
11806.0,1427319
11807.0,1427454
11808.0,1427600
11809.0,1427722
11810.0,1427824
11811.0,1427968
11812.0,1428142
11813.0,1428255
11814.0,1428363
11815.0,1428502
11816.0,1428644
11817.0,1428769
11818.0,1428881
11819.0,1428968
11820.0,1429100
11821.0,1429213
11822.0,1429348
11823.0,1429441
11824.0,1429525
11825.0,1429669
11826.0,1429798
11827.0,1429922
11828.0,1430018
11829.0,1430166
11830.0,1430275
11831.0,1430414
11832.0,1430518
11833.0,1430654
11834.0,1430764
11835.0,1430862
11836.0,1430990
11837.0,1431105
11838.0,1431252
11839.0,1431347
11840.0,1431482
11841.0,1431582
11842.0,1431722
11843.0,1431851
11844.0,1431964
11845.0,1432070
11846.0,1432178
11847.0,1432280
11848.0,1432389
11849.0,1432518
11850.0,1432620
11851.0,1432733
11852.0,1432857
11853.0,1432974
11854.0,1433118
11855.0,1433249
11856.0,1433368
11857.0,1433495
11858.0,1433599
11859.0,1433747
11860.0,1433844
11861.0,1433952
11862.0,1434064
11863.0,1434180
11864.0,1434337
11865.0,1434464
11866.0,1434609
11867.0,1434727
11868.0,1434826
11869.0,1434946
11870.0,1435057
11871.0,1435169
11872.0,1435354
11873.0,1435466
11874.0,1435614
11875.0,1435780
11876.0,1435893
11877.0,1436000
11878.0,1436185
11879.0,1436331
11880.0,1436471
11881.0,1436597
11882.0,1436732
11883.0,1436881
11884.0,1437000
11885.0,1437147
11886.0,1437292
11887.0,1437403
11888.0,1437541
11889.0,1437650
11890.0,1437773
11891.0,1437921
11892.0,1438054
11893.0,1438157
11894.0,1438250
11895.0,1438409
11896.0,1438532
11897.0,1438636
11898.0,1438746
11899.0,1438842
11900.0,1439004
11901.0,1439149
11902.0,1439263
11903.0,1439406
11904.0,1439581
11905.0,1439749
11906.0,1439897
11907.0,1440007
11908.0,1440167
11909.0,1440306
11910.0,1440458
11911.0,1440559
11912.0,1440673
11913.0,1440799
11914.0,1440937
11915.0,1441032
11916.0,1441155
11917.0,1441239
11918.0,1441368
11919.0,1441498
11920.0,1441614
11921.0,1441736
11922.0,1441878
11923.0,1442013
11924.0,1442145
11925.0,1442298
11926.0,1442419
11927.0,1442536
11928.0,1442674
11929.0,1442801
11930.0,1442953
11931.0,1443087
11932.0,1443212
11933.0,1443347
11934.0,1443453
11935.0,1443603
11936.0,1443754
11937.0,1443869
11938.0,1444052
11939.0,1444170
11940.0,1444306
11941.0,1444400
11942.0,1444560
11943.0,1444712
11944.0,1444845
11945.0,1444978
11946.0,1445097
11947.0,1445252
11948.0,1445385
11949.0,1445477
11950.0,1445616
11951.0,1445758
11952.0,1445929
11953.0,1446051
11954.0,1446177
11955.0,1446265
11956.0,1446431
11957.0,1446595
11958.0,1446727
11959.0,1446877
11960.0,1446980
11961.0,1447078
11962.0,1447227
11963.0,1447396
11964.0,1447524
11965.0,1447623
11966.0,1447756
11967.0,1447922
11968.0,1448051
11969.0,1448214
11970.0,1448354
11971.0,1448470
11972.0,1448632
11973.0,1448774
11974.0,1448884
11975.0,1448986
11976.0,1449108
11977.0,1449242
11978.0,1449370
11979.0,1449501
11980.0,1449635
11981.0,1449768
11982.0,1449858
11983.0,1449958
11984.0,1450114
11985.0,1450246
11986.0,1450377
11987.0,1450477
11988.0,1450615
11989.0,1450751
11990.0,1450899
11991.0,1451066
11992.0,1451155
11993.0,1451259
11994.0,1451406
11995.0,1451512
11996.0,1451616
11997.0,1451717
11998.0,1451865
11999.0,1452010
12000.0,1452165
12001.0,1452340
12002.0,1452478
12003.0,1452632
12004.0,1452729
12005.0,1452849
12006.0,1452973
12007.0,1453103
12008.0,1453229
12009.0,1453370
12010.0,1453508
12011.0,1453670
12012.0,1453808
12013.0,1453966
12014.0,1454111
12015.0,1454230
12016.0,1454326
12017.0,1454495
12018.0,1454633
12019.0,1454762
12020.0,1454875
12021.0,1454961
12022.0,1455061
12023.0,1455242
12024.0,1455372
12025.0,1455473
12026.0,1455653
12027.0,1455804
12028.0,1455932
12029.0,1456037
12030.0,1456135
12031.0,1456275
12032.0,1456367
12033.0,1456529
12034.0,1456690
12035.0,1456829
12036.0,1456999
12037.0,1457148
12038.0,1457281
12039.0,1457411
12040.0,1457520
12041.0,1457743
12042.0,1457877
12043.0,1458033
12044.0,1458152
12045.0,1458248
12046.0,1458406
12047.0,1458545
12048.0,1458655
12049.0,1458772
12050.0,1458898
12051.0,1459016
12052.0,1459160
12053.0,1459285
12054.0,1459464
12055.0,1459597
12056.0,1459733
12057.0,1459866
12058.0,1459997
12059.0,1460083
12060.0,1460204
12061.0,1460354
12062.0,1460480
12063.0,1460606
12064.0,1460742
12065.0,1460898
12066.0,1461008
12067.0,1461151
12068.0,1461276
12069.0,1461423
12070.0,1461542
12071.0,1461695
12072.0,1461832
12073.0,1461978
12074.0,1462109
12075.0,1462212
12076.0,1462355
12077.0,1462497
12078.0,1462636
12079.0,1462737
12080.0,1462878
12081.0,1462975
12082.0,1463122
12083.0,1463237
12084.0,1463383
12085.0,1463512
12086.0,1463682
12087.0,1463829
12088.0,1463972
12089.0,1464110
12090.0,1464274
12091.0,1464395
12092.0,1464545
12093.0,1464757
12094.0,1464876
12095.0,1465001
12096.0,1465134
12097.0,1465259
12098.0,1465399
12099.0,1465542
12100.0,1465704
12101.0,1465863
12102.0,1465988
12103.0,1466152
12104.0,1466275
12105.0,1466417
12106.0,1466550
12107.0,1466689
12108.0,1466800
12109.0,1466907
12110.0,1467024
12111.0,1467162
12112.0,1467260
12113.0,1467408
12114.0,1467569
12115.0,1467778
12116.0,1467926
12117.0,1468067
12118.0,1468203
12119.0,1468304
12120.0,1468427
12121.0,1468526
12122.0,1468657
12123.0,1468766
12124.0,1468928
12125.0,1469098
12126.0,1469249
12127.0,1469411
12128.0,1469572
12129.0,1469747
12130.0,1469907
12131.0,1470068
12132.0,1470239
12133.0,1470394
12134.0,1470532
12135.0,1470689
12136.0,1470800
12137.0,1470952
12138.0,1471094
12139.0,1471206
12140.0,1471356
12141.0,1471471
12142.0,1471582
12143.0,1471703
12144.0,1471819
12145.0,1471953
12146.0,1472099
12147.0,1472208
12148.0,1472341
12149.0,1472496
12150.0,1472636
12151.0,1472733
12152.0,1472829
12153.0,1472931
12154.0,1473060
12155.0,1473185
12156.0,1473304
12157.0,1473449
12158.0,1473582
12159.0,1473716
12160.0,1473849
12161.0,1473976
12162.0,1474092
12163.0,1474195
12164.0,1474339
12165.0,1474439
12166.0,1474586
12167.0,1474724
12168.0,1474844
12169.0,1474963
12170.0,1475066
12171.0,1475194
12172.0,1475407
12173.0,1475568
12174.0,1475712
12175.0,1475829
12176.0,1475979
12177.0,1476091
12178.0,1476245
12179.0,1476367
12180.0,1476494
12181.0,1476643
12182.0,1476799
12183.0,1476958
12184.0,1477055
12185.0,1477159
12186.0,1477304
12187.0,1477409
12188.0,1477559
12189.0,1477696
12190.0,1477836
12191.0,1478000
12192.0,1478108
12193.0,1478258
12194.0,1478437
12195.0,1478561
12196.0,1478691
12197.0,1478821
12198.0,1478968
12199.0,1479082
12200.0,1479200
12201.0,1479333
12202.0,1479494
12203.0,1479622
12204.0,1479783
12205.0,1479897
12206.0,1480060
12207.0,1480222
12208.0,1480403
12209.0,1480535
12210.0,1480660
12211.0,1480811
12212.0,1480916
12213.0,1481067
12214.0,1481177
12215.0,1481266
12216.0,1481392
12217.0,1481557
12218.0,1481694
12219.0,1481800
12220.0,1481916
12221.0,1482052
12222.0,1482194
12223.0,1482336
12224.0,1482541
12225.0,1482645
12226.0,1482751
12227.0,1482905
12228.0,1483127
12229.0,1483267
12230.0,1483421
12231.0,1483585
12232.0,1483688
12233.0,1483798
12234.0,1483932
12235.0,1484077
12236.0,1484186
12237.0,1484308
12238.0,1484442
12239.0,1484589
12240.0,1484747
12241.0,1484909
12242.0,1485028
12243.0,1485154
12244.0,1485328
12245.0,1485433
12246.0,1485572
12247.0,1485698
12248.0,1485830
12249.0,1485933
12250.0,1486031
12251.0,1486135
12252.0,1486263
12253.0,1486373
12254.0,1486512
12255.0,1486674
12256.0,1486804
12257.0,1486966
12258.0,1487140
12259.0,1487264
12260.0,1487418
12261.0,1487549
12262.0,1487652
12263.0,1487774
12264.0,1487883
12265.0,1488003
12266.0,1488129
12267.0,1488237
12268.0,1488429
12269.0,1488536
12270.0,1488683
12271.0,1488810
12272.0,1488962
12273.0,1489092
12274.0,1489193
12275.0,1489313
12276.0,1489437
12277.0,1489546
12278.0,1489660
12279.0,1489810
12280.0,1489937
12281.0,1490050
12282.0,1490189
12283.0,1490321
12284.0,1490441
12285.0,1490582
12286.0,1490682
12287.0,1490839
12288.0,1490962
12289.0,1491108
12290.0,1491245
12291.0,1491384
12292.0,1491485
12293.0,1491624
12294.0,1491751
12295.0,1491896
12296.0,1492006
12297.0,1492161
12298.0,1492264
12299.0,1492411
12300.0,1492527
12301.0,1492657
12302.0,1492783
12303.0,1492933
12304.0,1493087
12305.0,1493213
12306.0,1493359
12307.0,1493481
12308.0,1493638
12309.0,1493787
12310.0,1493920
12311.0,1494054
12312.0,1494173
12313.0,1494278
12314.0,1494376
12315.0,1494546
12316.0,1494660
12317.0,1494789
12318.0,1494966
12319.0,1495098
12320.0,1495241
12321.0,1495357
12322.0,1495490
12323.0,1495644
12324.0,1495752
12325.0,1495879
12326.0,1496026
12327.0,1496132
12328.0,1496274
12329.0,1496431
12330.0,1496531
12331.0,1496696
12332.0,1496856
12333.0,1497007
12334.0,1497155
12335.0,1497292
12336.0,1497400
12337.0,1497554
12338.0,1497690
12339.0,1497862
12340.0,1497957
12341.0,1498055
12342.0,1498186
12343.0,1498314
12344.0,1498493
12345.0,1498640
12346.0,1498773
12347.0,1498912
12348.0,1499122
12349.0,1499252
12350.0,1499361
12351.0,1499456
12352.0,1499551
12353.0,1499782
12354.0,1499904
12355.0,1500089
12356.0,1500203
12357.0,1500344
12358.0,1500462
12359.0,1500591
12360.0,1500705
12361.0,1500843
12362.0,1500963
12363.0,1501087
12364.0,1501223
12365.0,1501369
12366.0,1501493
12367.0,1501601
12368.0,1501748
12369.0,1501863
12370.0,1501978
12371.0,1502085
12372.0,1502239
12373.0,1502379
12374.0,1502496
12375.0,1502630
12376.0,1502779
12377.0,1502877
12378.0,1503023
12379.0,1503156
12380.0,1503347
12381.0,1503479
12382.0,1503615
12383.0,1503763
12384.0,1503912
12385.0,1504070
12386.0,1504243
12387.0,1504408
12388.0,1504505
12389.0,1504638
12390.0,1504778
12391.0,1504893
12392.0,1505039
12393.0,1505152
12394.0,1505288
12395.0,1505410
12396.0,1505543
12397.0,1505643
12398.0,1505751
12399.0,1505857
12400.0,1505971
12401.0,1506140
12402.0,1506315
12403.0,1506463
12404.0,1506678
12405.0,1506820
12406.0,1506929
12407.0,1507033
12408.0,1507171
12409.0,1507320
12410.0,1507450
12411.0,1507587
12412.0,1507698
12413.0,1507807
12414.0,1507945
12415.0,1508055
12416.0,1508157
12417.0,1508327
12418.0,1508432
12419.0,1508569
12420.0,1508672
12421.0,1508833
12422.0,1508982
12423.0,1509086
12424.0,1509237
12425.0,1509396
12426.0,1509511
12427.0,1509650
12428.0,1509769
12429.0,1509881
12430.0,1509971
12431.0,1510092
12432.0,1510231
12433.0,1510359
12434.0,1510445
12435.0,1510568
12436.0,1510701
12437.0,1510840
12438.0,1510959
12439.0,1511106
12440.0,1511212
12441.0,1511308
12442.0,1511432
12443.0,1511555
12444.0,1511690
12445.0,1511843
12446.0,1512003
12447.0,1512208
12448.0,1512321
12449.0,1512445
12450.0,1512589
12451.0,1512752
12452.0,1512879
12453.0,1513027
12454.0,1513135
12455.0,1513228
12456.0,1513332
12457.0,1513471
12458.0,1513592
12459.0,1513690
12460.0,1513816
12461.0,1513952
12462.0,1514099
12463.0,1514227
12464.0,1514353
12465.0,1514492
12466.0,1514596
12467.0,1514729
12468.0,1514907
12469.0,1515029
12470.0,1515166
12471.0,1515293
12472.0,1515431
12473.0,1515620
12474.0,1515763
12475.0,1515859
12476.0,1516051
12477.0,1516166
12478.0,1516270
12479.0,1516373
12480.0,1516564
12481.0,1516664
12482.0,1516809
12483.0,1516912
12484.0,1517034
12485.0,1517145
12486.0,1517321
12487.0,1517478
12488.0,1517617
12489.0,1517747
12490.0,1517907
12491.0,1518066
12492.0,1518209
12493.0,1518359
12494.0,1518466
12495.0,1518610
12496.0,1518781
12497.0,1518877
12498.0,1519014
12499.0,1519141
12500.0,1519301
12501.0,1519436
12502.0,1519602
12503.0,1519716
12504.0,1519832
12505.0,1519952
12506.0,1520109
12507.0,1520234
12508.0,1520348
12509.0,1520503
12510.0,1520651
12511.0,1520776
12512.0,1520902
12513.0,1521022
12514.0,1521122
12515.0,1521240
12516.0,1521371
12517.0,1521518
12518.0,1521624
12519.0,1521762
12520.0,1521916
12521.0,1522026
12522.0,1522143
12523.0,1522267
12524.0,1522404
12525.0,1522525
12526.0,1522649
12527.0,1522762
12528.0,1522868
12529.0,1522988
12530.0,1523153
12531.0,1523262
12532.0,1523390
12533.0,1523505
12534.0,1523602
12535.0,1523707
12536.0,1523881
12537.0,1524001
12538.0,1524119
12539.0,1524256
12540.0,1524384
12541.0,1524509
12542.0,1524628
12543.0,1524727
12544.0,1524854
12545.0,1524987
12546.0,1525083
12547.0,1525214
12548.0,1525338
12549.0,1525454
12550.0,1525606
12551.0,1525714
12552.0,1525820
12553.0,1525961
12554.0,1526076
12555.0,1526190
12556.0,1526322
12557.0,1526454
12558.0,1526606
12559.0,1526741
12560.0,1526865
12561.0,1526994
12562.0,1527111
12563.0,1527258
12564.0,1527412
12565.0,1527533
12566.0,1527686
12567.0,1527788
12568.0,1527896
12569.0,1528031
12570.0,1528172
12571.0,1528317
12572.0,1528417
12573.0,1528557
12574.0,1528677
12575.0,1528815
12576.0,1528922
12577.0,1529052
12578.0,1529178
12579.0,1529291
12580.0,1529454
12581.0,1529576
12582.0,1529701
12583.0,1529837
12584.0,1529929
12585.0,1530047
12586.0,1530146
12587.0,1530246
12588.0,1530344
12589.0,1530446
12590.0,1530550
12591.0,1530661
12592.0,1530774
12593.0,1530896
12594.0,1531021
12595.0,1531145
12596.0,1531243
12597.0,1531354
12598.0,1531474
12599.0,1531611
12600.0,1531732
12601.0,1531885
12602.0,1532018
12603.0,1532153
12604.0,1532319
12605.0,1532449
12606.0,1532578
12607.0,1532732
12608.0,1532866
12609.0,1532988
12610.0,1533115
12611.0,1533212
12612.0,1533324
12613.0,1533492
12614.0,1533617
12615.0,1533739
12616.0,1533873
12617.0,1533969
12618.0,1534086
12619.0,1534244
12620.0,1534354
12621.0,1534482
12622.0,1534630
12623.0,1534765
12624.0,1534886
12625.0,1535013
12626.0,1535136
12627.0,1535267
12628.0,1535400
12629.0,1535534
12630.0,1535658
12631.0,1535768
12632.0,1535911
12633.0,1536030
12634.0,1536151
12635.0,1536293
12636.0,1536457
12637.0,1536573
12638.0,1536711
12639.0,1536856
12640.0,1536992
12641.0,1537145
12642.0,1537291
12643.0,1537417
12644.0,1537531
12645.0,1537670
12646.0,1537770
12647.0,1537888
12648.0,1538023
12649.0,1538158
12650.0,1538303
12651.0,1538411
12652.0,1538543
12653.0,1538669
12654.0,1538803
12655.0,1538926
12656.0,1539043
12657.0,1539174
12658.0,1539287
12659.0,1539446
12660.0,1539575
12661.0,1539724
12662.0,1539852
12663.0,1539978
12664.0,1540122
12665.0,1540247
12666.0,1540361
12667.0,1540476
12668.0,1540627
12669.0,1540802
12670.0,1540896
12671.0,1541061
12672.0,1541214
12673.0,1541339
12674.0,1541457
12675.0,1541575
12676.0,1541693
12677.0,1541794
12678.0,1541897
12679.0,1542009
12680.0,1542121
12681.0,1542232
12682.0,1542367
12683.0,1542482
12684.0,1542642
12685.0,1542798
12686.0,1542911
12687.0,1543049
12688.0,1543144
12689.0,1543285
12690.0,1543454
12691.0,1543552
12692.0,1543698
12693.0,1543814
12694.0,1543962
12695.0,1544103
12696.0,1544213
12697.0,1544332
12698.0,1544443
12699.0,1544592
12700.0,1544730
12701.0,1544845
12702.0,1544959
12703.0,1545099
12704.0,1545214
12705.0,1545317
12706.0,1545456
12707.0,1545584
12708.0,1545697
12709.0,1545820
12710.0,1545933
12711.0,1546029
12712.0,1546131
12713.0,1546255
12714.0,1546370
12715.0,1546497
12716.0,1546622
12717.0,1546745
12718.0,1546879
12719.0,1546993
12720.0,1547118
12721.0,1547242
12722.0,1547373
12723.0,1547485
12724.0,1547629
12725.0,1547717
12726.0,1547813
12727.0,1547948
12728.0,1548054
12729.0,1548193
12730.0,1548320
12731.0,1548455
12732.0,1548657
12733.0,1548784
12734.0,1548941
12735.0,1549058
12736.0,1549173
12737.0,1549291
12738.0,1549431
12739.0,1549539
12740.0,1549664
12741.0,1549810
12742.0,1549933
12743.0,1550084
12744.0,1550196
12745.0,1550310
12746.0,1550435
12747.0,1550550
12748.0,1550655
12749.0,1550766
12750.0,1550888
12751.0,1551034
12752.0,1551159
12753.0,1551295
12754.0,1551433
12755.0,1551570
12756.0,1551703
12757.0,1551843
12758.0,1551950
12759.0,1552106
12760.0,1552248
12761.0,1552381
12762.0,1552480
12763.0,1552624
12764.0,1552719
12765.0,1552845
12766.0,1553013
12767.0,1553148
12768.0,1553261
12769.0,1553384
12770.0,1553522
12771.0,1553646
12772.0,1553802
12773.0,1553937
12774.0,1554084
12775.0,1554236
12776.0,1554354
12777.0,1554524
12778.0,1554669
12779.0,1554801
12780.0,1554930
12781.0,1555068
12782.0,1555193
12783.0,1555314
12784.0,1555466
12785.0,1555604
12786.0,1555729
12787.0,1555877
12788.0,1555993
12789.0,1556135
12790.0,1556280
12791.0,1556451
12792.0,1556594
12793.0,1556733
12794.0,1556856
12795.0,1556985
12796.0,1557122
12797.0,1557265
12798.0,1557403
12799.0,1557515
12800.0,1557663
12801.0,1557809
12802.0,1557935
12803.0,1558046
12804.0,1558183
12805.0,1558338
12806.0,1558491
12807.0,1558617
12808.0,1558748
12809.0,1558908
12810.0,1559014
12811.0,1559160
12812.0,1559250
12813.0,1559409
12814.0,1559546
12815.0,1559689
12816.0,1559823
12817.0,1559939
12818.0,1560098
12819.0,1560230
12820.0,1560377
12821.0,1560498
12822.0,1560632
12823.0,1560755
12824.0,1560885
12825.0,1560996
12826.0,1561111
12827.0,1561202
12828.0,1561314
12829.0,1561428
12830.0,1561575
12831.0,1561694
12832.0,1561797
12833.0,1561915
